segment_id,road_name,corridor_base,corridor_seq,corridor_type,start_lat,start_lon,end_lat,end_lon,_ring,_urb
570,Arterial Rd Zone0-570,Arterial Rd Zone0-570,0,Arterial,12.988337365172868,77.61642880555705,12.990876747750754,77.61665757262566,0.0,Urban
571,Arterial Rd Zone0-571,Arterial Rd Zone0-571,0,Arterial,12.965019667101318,77.5943312909747,12.964092557903097,77.59172664786027,0.0,Urban
572,Arterial Rd Zone0-572,Arterial Rd Zone0-572,0,Arterial,12.96892552617197,77.5550117028516,12.97187629129132,77.55827948618912,0.0,Urban
573,Arterial Rd Zone0-573,Arterial Rd Zone0-573,0,Arterial,12.955374333230411,77.59579637351159,12.95386610250735,77.59325769126454,0.0,Urban
574,Arterial Rd Zone0-574,Arterial Rd Zone0-573,1,Arterial,12.95386610250735,77.59325769126454,12.953200295365626,77.59098968321376,0.0,Urban
575,Arterial Rd Zone0-575,Arterial Rd Zone0-575,0,Arterial,12.99855890270033,77.61631001881803,13.00137441596578,77.61981772535842,0.0,Urban
576,Arterial Rd Zone0-576,Arterial Rd Zone0-576,0,Arterial,12.988493122075026,77.54583529137714,12.986248673488596,77.54631405320775,0.0,Urban
577,Arterial Rd Zone0-577,Arterial Rd Zone0-577,0,Arterial,12.984599005049306,77.55056819622041,12.98499275129994,77.55425801321103,0.0,Urban
578,Arterial Rd Zone0-578,Arterial Rd Zone0-578,0,Arterial,12.943795943835212,77.61206688365539,12.941178629137848,77.6147804193217,0.0,Urban
579,Arterial Rd Zone0-579,Arterial Rd Zone0-579,0,Arterial,12.971933037868293,77.61977513928196,12.972275505222887,77.62395891602442,0.0,Urban
580,Arterial Rd Zone0-580,Arterial Rd Zone0-580,0,Arterial,12.96861717220554,77.59253567255854,12.970408746940565,77.59494226468553,0.0,Urban
581,Arterial Rd Zone0-581,Arterial Rd Zone0-580,1,Arterial,12.970408746940565,77.59494226468553,12.97370454892773,77.59781858751853,0.0,Urban
582,Arterial Rd Zone0-582,Arterial Rd Zone0-582,0,Arterial,12.980361186670349,77.60758449387794,12.982139364470386,77.60920323388414,0.0,Urban
583,Arterial Rd Zone0-583,Arterial Rd Zone0-583,0,Arterial,12.969174858023749,77.59299545147641,12.967923025361939,77.59023338796777,0.0,Urban
584,Arterial Rd Zone0-584,Arterial Rd Zone0-584,0,Arterial,12.999672175112362,77.55553727791823,13.00235435917231,77.55630841069929,0.0,Urban
585,Arterial Rd Zone0-585,Arterial Rd Zone0-585,0,Arterial,12.944898651346996,77.6105126575652,12.948167493602448,77.6115852281192,0.0,Urban
586,Arterial Rd Zone0-586,Arterial Rd Zone0-586,0,Arterial,13.014271959584082,77.60942723757618,13.017969718409216,77.60748904535282,0.0,Urban
587,Arterial Rd Zone0-587,Arterial Rd Zone0-587,0,Arterial,12.9886020436773,77.54314096996276,12.989339909454458,77.53909961911127,0.0,Urban
588,Arterial Rd Zone0-588,Arterial Rd Zone0-588,0,Arterial,12.942738977503662,77.59194622855335,12.94469056971799,77.58944877349447,0.0,Urban
589,Arterial Rd Zone0-589,Arterial Rd Zone0-589,0,Arterial,12.980797226281286,77.60597492823511,12.978047943273971,77.60636963458097,0.0,Urban
590,Arterial Rd Zone0-590,Arterial Rd Zone0-590,0,Arterial,12.96233313910249,77.61256158790412,12.960210644680123,77.61462078281009,0.0,Urban
591,Arterial Rd Zone0-591,Arterial Rd Zone0-591,0,Arterial,12.922423543575091,77.60068204140948,12.920455471593915,77.60444701386476,0.0,Urban
592,Arterial Rd Zone0-592,Arterial Rd Zone0-592,0,Arterial,12.929035121934843,77.58549076955018,12.926412974026908,77.58251797028545,0.0,Urban
593,Arterial Rd Zone0-593,Arterial Rd Zone0-593,0,Arterial,12.995670011061168,77.5650156031577,12.997334497715272,77.56688336753608,0.0,Urban
594,Arterial Rd Zone0-594,Arterial Rd Zone0-594,0,Arterial,12.97580220767302,77.59276407873301,12.978438182238943,77.59592752200118,0.0,Urban
595,Arterial Rd Zone0-595,Arterial Rd Zone0-594,1,Arterial,12.978438182238943,77.59592752200118,12.980871878687745,77.59920436920154,0.0,Urban
596,Arterial Rd Zone0-596,Arterial Rd Zone0-596,0,Arterial,12.97051300784681,77.6470638451803,12.96744057379254,77.64506084986951,0.0,Urban
597,Arterial Rd Zone0-597,Arterial Rd Zone0-597,0,Arterial,12.944170286904493,77.58082566775545,12.940287874273587,77.58169035750396,0.0,Urban
598,Arterial Rd Zone0-598,Arterial Rd Zone0-598,0,Arterial,12.950037947188495,77.5786102143095,12.952322743420002,77.57752908024095,0.0,Urban
599,Collector Rd Zone0-599,Collector Rd Zone0-599,0,Collector,12.940589369113765,77.61245880532873,12.9410008422237,77.60971723139937,0.0,Urban
600,Collector Rd Zone0-600,Collector Rd Zone0-600,0,Collector,12.9662966033987,77.63654573804375,12.964675719125417,77.63845183609267,0.0,Urban
601,Collector Rd Zone0-601,Collector Rd Zone0-601,0,Collector,12.92480131572158,77.61434958777313,12.922572393347341,77.61640942520017,0.0,Urban
602,Collector Rd Zone0-602,Collector Rd Zone0-602,0,Collector,12.929775398909168,77.60019485083258,12.927477581824576,77.60251289754856,0.0,Urban
603,Collector Rd Zone0-603,Collector Rd Zone0-602,1,Collector,12.927477581824576,77.60251289754856,12.925367678647902,77.6037130456371,0.0,Urban
604,Collector Rd Zone0-604,Collector Rd Zone0-604,0,Collector,12.996416620536486,77.61909993410126,12.994487752424412,77.6178739638286,0.0,Urban
605,Collector Rd Zone0-605,Collector Rd Zone0-605,0,Collector,12.959055861688643,77.63853768302768,12.956485318993211,77.63924068123745,0.0,Urban
606,Collector Rd Zone0-606,Collector Rd Zone0-606,0,Collector,13.004040652961761,77.62234796877895,13.006676107758164,77.6222975738386,0.0,Urban
607,Collector Rd Zone0-607,Collector Rd Zone0-606,1,Collector,13.006676107758164,77.6222975738386,13.009031940160641,77.62274625207309,0.0,Urban
608,Collector Rd Zone0-608,Collector Rd Zone0-608,0,Collector,12.95047262049427,77.56470981621403,12.952403940483787,77.56597527718348,0.0,Urban
609,Collector Rd Zone0-609,Collector Rd Zone0-608,1,Collector,12.952403940483787,77.56597527718348,12.954644090602702,77.56698194512079,0.0,Urban
610,Collector Rd Zone0-610,Collector Rd Zone0-610,0,Collector,12.980668859589665,77.58874623131597,12.97941372348432,77.58681809766368,0.0,Urban
611,Collector Rd Zone0-611,Collector Rd Zone0-611,0,Collector,12.98201072070789,77.5627326935764,12.982178131651505,77.56511711005388,0.0,Urban
612,Collector Rd Zone0-612,Collector Rd Zone0-611,1,Collector,12.982178131651505,77.56511711005388,12.981797938115578,77.56869373517567,0.0,Urban
613,Collector Rd Zone0-613,Collector Rd Zone0-613,0,Collector,12.991414134126561,77.5616431788543,12.99375856642019,77.56226332829809,0.0,Urban
614,Collector Rd Zone0-614,Collector Rd Zone0-614,0,Collector,12.944028327137278,77.56446578996494,12.945954289623174,77.56178577466147,0.0,Urban
615,Collector Rd Zone0-615,Collector Rd Zone0-615,0,Collector,12.967951784369323,77.58005521657027,12.970259718448775,77.57975911719096,0.0,Urban
616,Collector Rd Zone0-616,Collector Rd Zone0-616,0,Collector,12.973309017792769,77.59303703232416,12.972711984636202,77.59067683039885,0.0,Urban
617,Collector Rd Zone0-617,Collector Rd Zone0-617,0,Collector,12.920411088296209,77.60859482688815,12.92105407980671,77.60556072587488,0.0,Urban
618,Collector Rd Zone0-618,Collector Rd Zone0-618,0,Collector,12.955388258926101,77.6443686494552,12.952627204648204,77.6428566544915,0.0,Urban
619,Collector Rd Zone0-619,Collector Rd Zone0-619,0,Collector,12.963587318316975,77.59416807130869,12.961599544366813,77.59557250338878,0.0,Urban
620,Collector Rd Zone0-620,Collector Rd Zone0-620,0,Collector,12.966534650479785,77.60912250192038,12.963738453997706,77.6105192131357,0.0,Urban
621,Collector Rd Zone0-621,Collector Rd Zone0-621,0,Collector,12.976063391207886,77.61680760086321,12.974107597307926,77.61556367481685,0.0,Urban
622,Collector Rd Zone0-622,Collector Rd Zone0-622,0,Collector,12.975514904516897,77.62059127921195,12.972640032486389,77.61914697961454,0.0,Urban
623,Collector Rd Zone0-623,Collector Rd Zone0-623,0,Collector,12.957347420779065,77.6277030860746,12.95800812257996,77.62487369074807,0.0,Urban
624,Collector Rd Zone0-624,Collector Rd Zone0-624,0,Collector,12.952167426718706,77.5930004082158,12.951875666030567,77.58942442266597,0.0,Urban
625,Collector Rd Zone0-625,Collector Rd Zone0-624,1,Collector,12.951875666030567,77.58942442266597,12.951635512728947,77.58640173505185,0.0,Urban
626,Collector Rd Zone0-626,Collector Rd Zone0-626,0,Collector,12.9804703684978,77.57972114245074,12.978122330609885,77.5798098750435,0.0,Urban
627,Collector Rd Zone0-627,Collector Rd Zone0-627,0,Collector,12.971025837317406,77.5976254899989,12.969676035019488,77.59999714170381,0.0,Urban
628,Collector Rd Zone0-628,Collector Rd Zone0-628,0,Collector,12.971969940514635,77.59387943586458,12.97349642547846,77.59190002740182,0.0,Urban
629,Collector Rd Zone0-629,Collector Rd Zone0-629,0,Collector,12.967324573597322,77.5995815986254,12.970508427829433,77.59870825574741,0.0,Urban
630,Collector Rd Zone0-630,Collector Rd Zone0-629,1,Collector,12.970508427829433,77.59870825574741,12.973469307442302,77.5975135870298,0.0,Urban
631,Collector Rd Zone0-631,Collector Rd Zone0-631,0,Collector,12.958327177741111,77.57794732698711,12.961282283129448,77.57815203840347,0.0,Urban
632,Collector Rd Zone0-632,Collector Rd Zone0-632,0,Collector,12.976228156905801,77.58671743640309,12.97960639704946,77.58648036344958,0.0,Urban
633,Collector Rd Zone0-633,Collector Rd Zone0-633,0,Collector,12.964347286621464,77.59710929220186,12.961792027617193,77.59920808269138,0.0,Urban
634,Collector Rd Zone0-634,Collector Rd Zone0-634,0,Collector,12.986424620860724,77.61572594317626,12.987397073506358,77.61787907850396,0.0,Urban
635,Collector Rd Zone0-635,Collector Rd Zone0-634,1,Collector,12.987397073506358,77.61787907850396,12.988879140952184,77.62012961138575,0.0,Urban
636,Collector Rd Zone0-636,Collector Rd Zone0-636,0,Collector,12.939928429777673,77.59597106295607,12.942857823575622,77.59772638865027,0.0,Urban
637,Collector Rd Zone0-637,Collector Rd Zone0-637,0,Collector,12.95473496177203,77.56302381222348,12.954957477015586,77.56021345173086,0.0,Urban
638,Collector Rd Zone0-638,Collector Rd Zone0-638,0,Collector,12.981833684208564,77.57903789417925,12.978450444469301,77.57941958752438,0.0,Urban
639,Collector Rd Zone0-639,Collector Rd Zone0-639,0,Collector,12.92961937677806,77.56834038025448,12.931343507612363,77.56591397993273,0.0,Urban
640,Collector Rd Zone0-640,Collector Rd Zone0-640,0,Collector,12.967039693744306,77.59806548257083,12.969203172452653,77.59679613805304,0.0,Urban
641,Collector Rd Zone0-641,Collector Rd Zone0-641,0,Collector,12.981831202757766,77.59625093985206,12.984226705141754,77.5950459065584,0.0,Urban
642,Collector Rd Zone0-642,Collector Rd Zone0-642,0,Collector,12.971530746010945,77.59499945707469,12.970489842619026,77.59148547771898,0.0,Urban
643,Collector Rd Zone0-643,Collector Rd Zone0-643,0,Collector,12.97345249443972,77.56818126754155,12.976370698014154,77.56609979863529,0.0,Urban
644,Collector Rd Zone0-644,Collector Rd Zone0-644,0,Collector,13.00691966967329,77.62619306693887,13.0065888804094,77.62313359850594,0.0,Urban
645,Collector Rd Zone0-645,Collector Rd Zone0-645,0,Collector,13.023776524355908,77.58939546322773,13.02299962951439,77.59265051662513,0.0,Urban
646,Collector Rd Zone0-646,Collector Rd Zone0-646,0,Collector,12.97807528470425,77.59634831568825,12.978688009122845,77.59272454241207,0.0,Urban
647,Collector Rd Zone0-647,Collector Rd Zone0-647,0,Collector,12.92669022689065,77.62321077562576,12.927504096784395,77.62024460203632,0.0,Urban
648,Collector Rd Zone0-648,Collector Rd Zone0-648,0,Collector,12.993613295264105,77.54854944584827,12.99586909515922,77.54909706207405,0.0,Urban
649,Collector Rd Zone0-649,Collector Rd Zone0-649,0,Collector,12.963247729782745,77.55813484367118,12.963730543524058,77.55483520405714,0.0,Urban
650,Collector Rd Zone0-650,Collector Rd Zone0-649,1,Collector,12.963730543524058,77.55483520405714,12.964480855695102,77.55258410938701,0.0,Urban
651,Collector Rd Zone0-651,Collector Rd Zone0-651,0,Collector,12.992721129493432,77.56776291386885,12.995887368890058,77.56785480854923,0.0,Urban
652,Collector Rd Zone0-652,Collector Rd Zone0-652,0,Collector,12.988795236077443,77.58102512228798,12.987185346490136,77.57794656877869,0.0,Urban
653,Collector Rd Zone0-653,Collector Rd Zone0-653,0,Collector,12.957637535381222,77.63971402000686,12.955425158268776,77.63826681971314,0.0,Urban
654,Collector Rd Zone0-654,Collector Rd Zone0-654,0,Collector,12.980334199898452,77.59988634514744,12.978508683764206,77.60276070412782,0.0,Urban
655,Collector Rd Zone0-655,Collector Rd Zone0-655,0,Collector,12.958186353782635,77.60358723708832,12.960536237058683,77.60638638597177,0.0,Urban
656,Collector Rd Zone0-656,Collector Rd Zone0-656,0,Collector,12.946507246378069,77.61526431848517,12.948604467390645,77.61399699298457,0.0,Urban
657,Collector Rd Zone0-657,Collector Rd Zone0-657,0,Collector,12.972678904897643,77.59815739815636,12.97576950051912,77.59851094289901,0.0,Urban
658,Collector Rd Zone0-658,Collector Rd Zone0-658,0,Collector,12.993581095896435,77.58868881141214,12.993613618686666,77.58598320180386,0.0,Urban
659,Collector Rd Zone0-659,Collector Rd Zone0-659,0,Collector,12.96580634068661,77.60620660200087,12.968544655894595,77.60440005884274,0.0,Urban
660,Collector Rd Zone0-660,Collector Rd Zone0-660,0,Collector,12.960815447120186,77.62911512099052,12.960948865791966,77.63163819740737,0.0,Urban
661,Collector Rd Zone0-661,Collector Rd Zone0-661,0,Collector,12.957417889400524,77.5886797300517,12.95815945509598,77.58586150540259,0.0,Urban
662,Collector Rd Zone0-662,Collector Rd Zone0-662,0,Collector,12.947068906681062,77.54550163214643,12.94837915455729,77.54237507156915,0.0,Urban
663,Collector Rd Zone0-663,Collector Rd Zone0-662,1,Collector,12.94837915455729,77.54237507156915,12.949028343125551,77.53935690433269,0.0,Urban
664,Collector Rd Zone0-664,Collector Rd Zone0-664,0,Collector,13.005513265893033,77.58457207802144,13.003219935384891,77.58438340943417,0.0,Urban
665,Collector Rd Zone0-665,Collector Rd Zone0-665,0,Collector,12.976983280826781,77.59605838141589,12.977054136080032,77.59899984403793,0.0,Urban
666,Collector Rd Zone0-666,Collector Rd Zone0-666,0,Collector,12.987636938946583,77.60005718699126,12.989420302537047,77.60160240483148,0.0,Urban
667,Collector Rd Zone0-667,Collector Rd Zone0-667,0,Collector,12.96800377938451,77.60547419127414,12.966229994625746,77.6069021927563,0.0,Urban
668,Collector Rd Zone0-668,Collector Rd Zone0-668,0,Collector,13.018234522717984,77.59497077258376,13.015535700711396,77.59482852546603,0.0,Urban
669,Collector Rd Zone0-669,Collector Rd Zone0-669,0,Collector,12.994477236268773,77.55821838767925,12.994309602598806,77.56086028501511,0.0,Urban
670,Collector Rd Zone0-670,Collector Rd Zone0-670,0,Collector,12.976630864878535,77.63214677605627,12.975504836797437,77.6342258260223,0.0,Urban
671,Collector Rd Zone0-671,Collector Rd Zone0-670,1,Collector,12.975504836797437,77.6342258260223,12.974010113696712,77.63714539937372,0.0,Urban
672,Collector Rd Zone0-672,Collector Rd Zone0-672,0,Collector,12.973254432853318,77.59660575098539,12.975442117783851,77.59534986136308,0.0,Urban
673,Collector Rd Zone0-673,Collector Rd Zone0-673,0,Collector,12.967244630257486,77.59039503630113,12.967404776348681,77.59352039701535,0.0,Urban
674,Collector Rd Zone0-674,Collector Rd Zone0-674,0,Collector,12.971754999953225,77.59439054636968,12.96933930938769,77.59208834474579,0.0,Urban
675,Collector Rd Zone0-675,Collector Rd Zone0-675,0,Collector,12.983593403452868,77.58771192088153,12.980156233518223,77.5887497132321,0.0,Urban
676,Collector Rd Zone0-676,Collector Rd Zone0-676,0,Collector,12.95328604381222,77.63560386530038,12.954060407529559,77.63311645193697,0.0,Urban
677,Collector Rd Zone0-677,Collector Rd Zone0-677,0,Collector,12.986742986079223,77.60290396854377,12.988981052905972,77.60333961204712,0.0,Urban
678,Collector Rd Zone0-678,Collector Rd Zone0-678,0,Collector,12.961396942805365,77.55576093835512,12.961149255207829,77.55222460479109,0.0,Urban
679,Collector Rd Zone0-679,Collector Rd Zone0-679,0,Collector,12.975818466595328,77.60008900414236,12.974790322724642,77.59726494091133,0.0,Urban
680,Collector Rd Zone0-680,Collector Rd Zone0-680,0,Collector,12.97181545290253,77.59462311601612,12.974236917487858,77.59451507807772,0.0,Urban
681,Collector Rd Zone0-681,Collector Rd Zone0-681,0,Collector,12.92523757009692,77.58358797461356,12.9235639751669,77.58193842828283,0.0,Urban
682,Collector Rd Zone0-682,Collector Rd Zone0-682,0,Collector,12.963371074325602,77.58059955740029,12.964947892150315,77.57791170192101,0.0,Urban
683,Arterial Rd Zone1-683,Arterial Rd Zone1-683,0,Arterial,12.969267997478799,77.6985162134177,12.966854831195683,77.69644732585944,1.0,Urban
684,Arterial Rd Zone1-684,Arterial Rd Zone1-684,0,Arterial,12.886444813875489,77.55551512434208,12.886613891992864,77.55223944914238,1.0,Urban
685,Arterial Rd Zone1-685,Arterial Rd Zone1-684,1,Arterial,12.886613891992864,77.55223944914238,12.886754427437062,77.54990384500773,1.0,Urban
686,Arterial Rd Zone1-686,Arterial Rd Zone1-686,0,Arterial,12.902787352844108,77.6406926305189,12.905396217524343,77.6424893110674,1.0,Urban
687,Arterial Rd Zone1-687,Arterial Rd Zone1-686,1,Arterial,12.905396217524343,77.6424893110674,12.90737511437343,77.64420191635764,1.0,Urban
688,Arterial Rd Zone1-688,Arterial Rd Zone1-688,0,Arterial,12.991458502287673,77.65670993524708,12.993185230162602,77.65453993279789,1.0,Urban
689,Arterial Rd Zone1-689,Arterial Rd Zone1-688,1,Arterial,12.993185230162602,77.65453993279789,12.995599429778641,77.65139120316539,1.0,Urban
690,Arterial Rd Zone1-690,Arterial Rd Zone1-690,0,Arterial,12.897482423078399,77.58643542002197,12.897273512225707,77.5823201665957,1.0,Urban
691,Arterial Rd Zone1-691,Arterial Rd Zone1-691,0,Arterial,13.020766560536888,77.5598335400767,13.022411414799997,77.5579327898916,1.0,Urban
692,Arterial Rd Zone1-692,Arterial Rd Zone1-692,0,Arterial,13.064854247966245,77.60861249448577,13.068693629046384,77.60809525367998,1.0,Urban
693,Arterial Rd Zone1-693,Arterial Rd Zone1-693,0,Arterial,12.939874731748764,77.66477546606575,12.937413399223331,77.66271938628117,1.0,Urban
694,Arterial Rd Zone1-694,Arterial Rd Zone1-694,0,Arterial,12.869139745053193,77.61627752873459,12.870170940029073,77.6193209100609,1.0,Urban
695,Arterial Rd Zone1-695,Arterial Rd Zone1-695,0,Arterial,12.946477471579424,77.53547189884931,12.944984445835557,77.53790374050146,1.0,Urban
696,Arterial Rd Zone1-696,Arterial Rd Zone1-695,1,Arterial,12.944984445835557,77.53790374050146,12.943736270492943,77.54174876564912,1.0,Urban
697,Arterial Rd Zone1-697,Arterial Rd Zone1-697,0,Arterial,12.992085252840862,77.66230808818901,12.993384091995754,77.66542926267975,1.0,Urban
698,Arterial Rd Zone1-698,Arterial Rd Zone1-698,0,Arterial,12.91548575435086,77.60132695331546,12.918744649711334,77.6004533295334,1.0,Urban
699,Arterial Rd Zone1-699,Arterial Rd Zone1-699,0,Arterial,12.952804864340184,77.66134106696056,12.95320266470717,77.65696493089912,1.0,Urban
700,Arterial Rd Zone1-700,Arterial Rd Zone1-699,1,Arterial,12.95320266470717,77.65696493089912,12.95487430272643,77.65271647112179,1.0,Urban
701,Arterial Rd Zone1-701,Arterial Rd Zone1-701,0,Arterial,13.009145321072475,77.63987993211592,13.008316207709754,77.64226827819168,1.0,Urban
702,Arterial Rd Zone1-702,Arterial Rd Zone1-702,0,Arterial,12.887285563621834,77.57100937451317,12.888611446798215,77.57332033512333,1.0,Urban
703,Arterial Rd Zone1-703,Arterial Rd Zone1-703,0,Arterial,12.963610467075073,77.50710688499085,12.962708014901564,77.51021896145909,1.0,Urban
704,Arterial Rd Zone1-704,Arterial Rd Zone1-704,0,Arterial,12.997278132150104,77.68931444194881,13.001263799288173,77.68774065340733,1.0,Urban
705,Arterial Rd Zone1-705,Arterial Rd Zone1-705,0,Arterial,13.010543897363462,77.53695447112104,13.011943680308274,77.53998194203568,1.0,Urban
706,Arterial Rd Zone1-706,Arterial Rd Zone1-706,0,Arterial,13.026563472046774,77.51832165189542,13.028994961240812,77.51581313254107,1.0,Urban
707,Arterial Rd Zone1-707,Arterial Rd Zone1-707,0,Arterial,13.007205038162743,77.65318912936962,13.0109271653715,77.65167737135214,1.0,Urban
708,Arterial Rd Zone1-708,Arterial Rd Zone1-707,1,Arterial,13.0109271653715,77.65167737135214,13.014061698883626,77.65044352964486,1.0,Urban
709,Arterial Rd Zone1-709,Arterial Rd Zone1-709,0,Arterial,12.895464225161366,77.62866461642024,12.898438627513455,77.63198765227563,1.0,Urban
710,Arterial Rd Zone1-710,Arterial Rd Zone1-710,0,Arterial,13.026154349570596,77.68735888622442,13.023495237964317,77.68638776257721,1.0,Urban
711,Arterial Rd Zone1-711,Arterial Rd Zone1-711,0,Arterial,13.02401514778385,77.56362747851132,13.022581562946987,77.56667718272611,1.0,Urban
712,Arterial Rd Zone1-712,Arterial Rd Zone1-712,0,Arterial,13.003413408708123,77.67305141174914,13.007325912802726,77.67276343294759,1.0,Urban
713,Arterial Rd Zone1-713,Arterial Rd Zone1-712,1,Arterial,13.007325912802726,77.67276343294759,13.009911892457724,77.6725230214885,1.0,Urban
714,Arterial Rd Zone1-714,Arterial Rd Zone1-714,0,Arterial,13.04054360845954,77.61764019552359,13.03853891673256,77.62077609956177,1.0,Urban
715,Arterial Rd Zone1-715,Arterial Rd Zone1-715,0,Arterial,12.994556214192134,77.69126302542433,12.997832432388478,77.68951749367724,1.0,Urban
716,Arterial Rd Zone1-716,Arterial Rd Zone1-716,0,Arterial,12.950813938636175,77.70309433144524,12.953165897810134,77.70408630303251,1.0,Urban
717,Arterial Rd Zone1-717,Arterial Rd Zone1-717,0,Arterial,12.902593558348183,77.65102076575931,12.906022026039286,77.6491395819178,1.0,Urban
718,Arterial Rd Zone1-718,Arterial Rd Zone1-718,0,Arterial,12.898908434691727,77.54062132238906,12.8959284132417,77.54114941825983,1.0,Urban
719,Arterial Rd Zone1-719,Arterial Rd Zone1-718,1,Arterial,12.8959284132417,77.54114941825983,12.89239744504045,77.54253260872734,1.0,Urban
720,Arterial Rd Zone1-720,Arterial Rd Zone1-720,0,Arterial,12.918162401101316,77.61255763173526,12.921663236634103,77.6096790312729,1.0,Urban
721,Arterial Rd Zone1-721,Arterial Rd Zone1-721,0,Arterial,12.942545570650514,77.68171850313334,12.946250312658817,77.680417820643,1.0,Urban
722,Arterial Rd Zone1-722,Arterial Rd Zone1-722,0,Arterial,12.955667479039283,77.50952337223363,12.952475890359603,77.50933932764924,1.0,Urban
723,Arterial Rd Zone1-723,Arterial Rd Zone1-722,1,Arterial,12.952475890359603,77.50933932764924,12.94948400761055,77.50889294795158,1.0,Urban
724,Arterial Rd Zone1-724,Arterial Rd Zone1-724,0,Arterial,13.026361775466079,77.65136861873238,13.029488151413839,77.65345371218598,1.0,Urban
725,Arterial Rd Zone1-725,Arterial Rd Zone1-725,0,Arterial,12.94609874448076,77.64474870157531,12.947448434628123,77.64881990167112,1.0,Urban
726,Arterial Rd Zone1-726,Arterial Rd Zone1-726,0,Arterial,13.03357728629057,77.66178633352305,13.033122327493642,77.66471587840927,1.0,Urban
727,Arterial Rd Zone1-727,Arterial Rd Zone1-727,0,Arterial,13.001948976726048,77.69588498037326,12.997703340925366,77.6947054678426,1.0,Urban
728,Arterial Rd Zone1-728,Arterial Rd Zone1-728,0,Arterial,12.923771660669582,77.5452233881222,12.922420627661824,77.5481462169543,1.0,Urban
729,Arterial Rd Zone1-729,Arterial Rd Zone1-728,1,Arterial,12.922420627661824,77.5481462169543,12.921207886314818,77.55015719901262,1.0,Urban
730,Arterial Rd Zone1-730,Arterial Rd Zone1-730,0,Arterial,12.893595368283039,77.5281861843927,12.889676069863572,77.52966441827941,1.0,Urban
731,Arterial Rd Zone1-731,Arterial Rd Zone1-730,1,Arterial,12.889676069863572,77.52966441827941,12.886557245060613,77.53124566969284,1.0,Urban
732,Arterial Rd Zone1-732,Arterial Rd Zone1-732,0,Arterial,12.927113477689366,77.67278561271154,12.927271213772762,77.67722918493186,1.0,Urban
733,Arterial Rd Zone1-733,Arterial Rd Zone1-732,1,Arterial,12.927271213772762,77.67722918493186,12.926519268740082,77.68173568808926,1.0,Urban
734,Arterial Rd Zone1-734,Arterial Rd Zone1-734,0,Arterial,12.979137838320014,77.49702080157111,12.976365245512843,77.4973692030322,1.0,Urban
735,Arterial Rd Zone1-735,Arterial Rd Zone1-735,0,Arterial,12.968182116498348,77.66603196018177,12.965827715198582,77.66458333955401,1.0,Urban
736,Arterial Rd Zone1-736,Arterial Rd Zone1-736,0,Arterial,13.021319391070595,77.68431113769019,13.025363336184379,77.68450702310615,1.0,Urban
737,Arterial Rd Zone1-737,Arterial Rd Zone1-737,0,Arterial,12.980971945166038,77.53219410809587,12.984335271068154,77.53526417291597,1.0,Urban
738,Arterial Rd Zone1-738,Arterial Rd Zone1-738,0,Arterial,12.91641889235326,77.62444531370164,12.913160384640952,77.62131832121423,1.0,Urban
739,Arterial Rd Zone1-739,Arterial Rd Zone1-738,1,Arterial,12.913160384640952,77.62131832121423,12.910903373829921,77.62007195162889,1.0,Urban
740,Arterial Rd Zone1-740,Arterial Rd Zone1-740,0,Arterial,13.023076643228132,77.54793969310093,13.020941241667112,77.54431523156566,1.0,Urban
741,Arterial Rd Zone1-741,Arterial Rd Zone1-741,0,Arterial,12.898753604358877,77.56917120430172,12.89503138006637,77.56915281668378,1.0,Urban
742,Arterial Rd Zone1-742,Arterial Rd Zone1-742,0,Arterial,12.864100575557611,77.5831507072017,12.867779560624001,77.5857233256181,1.0,Urban
743,Arterial Rd Zone1-743,Arterial Rd Zone1-743,0,Arterial,12.901274834026248,77.63149830141452,12.904165195435876,77.63249135533138,1.0,Urban
744,Arterial Rd Zone1-744,Arterial Rd Zone1-744,0,Arterial,13.01445811678879,77.50298261110731,13.01104703672493,77.50500359068117,1.0,Urban
745,Arterial Rd Zone1-745,Arterial Rd Zone1-745,0,Arterial,13.034677141206055,77.543095989662,13.036203554019133,77.54508701935755,1.0,Urban
746,Arterial Rd Zone1-746,Arterial Rd Zone1-745,1,Arterial,13.036203554019133,77.54508701935755,13.038853944994141,77.54736081676256,1.0,Urban
747,Arterial Rd Zone1-747,Arterial Rd Zone1-747,0,Arterial,13.028508189685159,77.59479034252524,13.026361579011667,77.5957220299357,1.0,Urban
748,Arterial Rd Zone1-748,Arterial Rd Zone1-748,0,Arterial,13.020156552312502,77.68260026445327,13.022635067125822,77.68595972504696,1.0,Urban
749,Arterial Rd Zone1-749,Arterial Rd Zone1-748,1,Arterial,13.022635067125822,77.68595972504696,13.025031251927896,77.68937033238493,1.0,Urban
750,Collector Rd Zone1-750,Collector Rd Zone1-750,0,Collector,12.965826460365843,77.51747596464618,12.96568915459258,77.52048306102844,1.0,Urban
751,Collector Rd Zone1-751,Collector Rd Zone1-751,0,Collector,12.918167742176117,77.65455231661527,12.918796407340785,77.65784302884201,1.0,Urban
752,Collector Rd Zone1-752,Collector Rd Zone1-752,0,Collector,12.997824777847462,77.64849343476095,12.999086346245575,77.65104797396297,1.0,Urban
753,Collector Rd Zone1-753,Collector Rd Zone1-752,1,Collector,12.999086346245575,77.65104797396297,12.999510353554424,77.65351134961152,1.0,Urban
