segment_id,road_name,corridor_base,corridor_seq,corridor_type,functional_class,urban_rural_flag,segment_length_km,lane_count,median_presence,intersection_density,posted_speed_limit,start_lat,start_lon,end_lat,end_lon,geometry,dist_from_center_km
893,Collector Rd Zone2-893,Collector Rd Zone2-893,0,Collector,Collector,Peri-Urban,0.284,4,False,2.22,30,12.92695576892925,77.73478352615204,12.924426354501614,77.73515738735226,"LINESTRING(77.734784 12.926956, 77.735157 12.924426)",15.98
894,Collector Rd Zone2-894,Collector Rd Zone2-894,0,Collector,Collector,Peri-Urban,0.347,4,False,2.01,40,12.939547945612135,77.46161873566844,12.94264955081882,77.46198911858151,"LINESTRING(77.461619 12.939548, 77.461989 12.94265)",14.84
895,Collector Rd Zone2-895,Collector Rd Zone2-895,0,Collector,Collector,Peri-Urban,0.322,4,False,2.16,30,13.0325007544909,77.43824787553298,13.031811088520907,77.43536346782734,"LINESTRING(77.438248 13.032501, 77.435363 13.031811)",18.24
896,Collector Rd Zone2-896,Collector Rd Zone2-896,0,Collector,Collector,Peri-Urban,0.312,4,False,2.01,30,13.092936837352385,77.6287068244388,13.093401250334862,77.63155243763164,"LINESTRING(77.628707 13.092937, 77.631552 13.093401)",13.99
897,Collector Rd Zone2-897,Collector Rd Zone2-897,0,Collector,Collector,Peri-Urban,0.253,2,True,1.82,30,13.121193010359258,77.51721499666964,13.121878087028689,77.51944270035659,"LINESTRING(77.517215 13.121193, 77.519443 13.121878)",18.63
898,Collector Rd Zone2-898,Collector Rd Zone2-897,1,Collector,Collector,Peri-Urban,0.393,3,True,1.67,40,13.121878087028689,77.51944270035659,13.122057454846074,77.52306934062662,"LINESTRING(77.519443 13.121878, 77.523069 13.122057)",18.59
899,Local Rd Zone2-899,Local Rd Zone2-899,0,Local,Local,Peri-Urban,0.233,1,False,3.0,20,13.131850110566802,77.56344594461432,13.133589518253832,77.56224762423433,"LINESTRING(77.563446 13.13185, 77.562248 13.13359)",18.14
900,Local Rd Zone2-900,Local Rd Zone2-899,1,Local,Local,Peri-Urban,0.278,2,False,2.72,30,13.133589518253832,77.56224762423433,13.1352498908249,77.56033007161189,"LINESTRING(77.562248 13.13359, 77.56033 13.13525)",18.35
901,Local Rd Zone2-901,Local Rd Zone2-901,0,Local,Local,Peri-Urban,0.261,1,False,2.91,30,12.839325930085677,77.67230228544435,12.837210372516092,77.6712498519732,"LINESTRING(77.672302 12.839326, 77.67125 12.83721)",16.95
902,Local Rd Zone2-902,Local Rd Zone2-902,0,Local,Local,Peri-Urban,0.197,1,False,2.46,20,13.06522351956074,77.46056292281499,13.063476722138493,77.46087613474542,"LINESTRING(77.460563 13.065224, 77.460876 13.063477)",17.87
903,Local Rd Zone2-903,Local Rd Zone2-903,0,Local,Local,Peri-Urban,0.22,2,False,2.31,30,12.862172774098797,77.71571294511601,12.86307302396549,77.7175206411553,"LINESTRING(77.715713 12.862173, 77.717521 12.863073)",17.9
904,Local Rd Zone2-904,Local Rd Zone2-904,0,Local,Local,Peri-Urban,0.278,2,False,3.03,20,13.006484622029786,77.75591173684256,13.008074342775112,77.75392866443802,"LINESTRING(77.755912 13.006485, 77.753929 13.008074)",17.9
905,Local Rd Zone2-905,Local Rd Zone2-905,0,Local,Local,Peri-Urban,0.298,1,False,3.05,30,13.108373466256127,77.52493131082088,13.108240318491108,77.52768380538289,"LINESTRING(77.524931 13.108373, 77.527684 13.10824)",16.98
906,Local Rd Zone2-906,Local Rd Zone2-906,0,Local,Local,Peri-Urban,0.222,2,False,3.58,20,12.919112287745303,77.49019799575167,12.918046827524964,77.49192719198632,"LINESTRING(77.490198 12.919112, 77.491927 12.918047)",12.73
907,Local Rd Zone2-907,Local Rd Zone2-907,0,Local,Local,Peri-Urban,0.277,1,False,3.7,20,12.906075404384874,77.70822104148877,12.90748412943321,77.70611386193241,"LINESTRING(77.708221 12.906075, 77.706114 12.907484)",14.31
908,Local Rd Zone2-908,Local Rd Zone2-908,0,Local,Local,Peri-Urban,0.224,2,False,2.5,20,12.868400217730022,77.44729710026861,12.869902291025454,77.44867158342572,"LINESTRING(77.447297 12.8684, 77.448672 12.869902)",19.66
909,Local Rd Zone2-909,Local Rd Zone2-908,1,Local,Local,Peri-Urban,0.173,2,False,2.15,30,12.869902291025454,77.44867158342572,12.871259317506894,77.44945638174825,"LINESTRING(77.448672 12.869902, 77.449456 12.871259)",19.44
910,Local Rd Zone2-910,Local Rd Zone2-910,0,Local,Local,Peri-Urban,0.213,2,False,3.46,20,12.946183512360744,77.70603101186363,12.94740377810163,77.70754057998445,"LINESTRING(77.706031 12.946184, 77.707541 12.947404)",12.4
911,Local Rd Zone2-911,Local Rd Zone2-911,0,Local,Local,Peri-Urban,0.248,1,False,2.83,20,13.097271224722586,77.62092131882707,13.09559164676378,77.61941357105097,"LINESTRING(77.620921 13.097271, 77.619414 13.095592)",14.26
912,Local Rd Zone2-912,Local Rd Zone2-912,0,Local,Local,Peri-Urban,0.272,1,False,3.36,30,12.972769274517256,77.70655164875056,12.970413531118746,77.70722856256585,"LINESTRING(77.706552 12.972769, 77.707229 12.970414)",12.13
913,Local Rd Zone2-913,Local Rd Zone2-913,0,Local,Local,Peri-Urban,0.202,1,False,2.8,30,12.849804703843503,77.51135388076547,12.85160497283044,77.5116088929911,"LINESTRING(77.511354 12.849805, 77.511609 12.851605)",16.27
914,Local Rd Zone2-914,Local Rd Zone2-914,0,Local,Local,Peri-Urban,0.241,2,False,3.34,40,12.995216113801424,77.47875137856566,12.997239970264616,77.477965172352,"LINESTRING(77.478751 12.995216, 77.477965 12.99724)",12.82
915,Local Rd Zone2-915,Local Rd Zone2-915,0,Local,Local,Peri-Urban,0.298,1,True,3.6,30,13.001672875857254,77.46625471755708,12.999869396254066,77.46422453467358,"LINESTRING(77.466255 13.001673, 77.464225 12.999869)",14.3
916,Local Rd Zone2-916,Local Rd Zone2-915,1,Local,Local,Peri-Urban,0.217,1,False,3.44,20,12.999869396254066,77.46422453467358,12.998211945596733,77.46316523513636,"LINESTRING(77.464225 12.999869, 77.463165 12.998212)",14.47
917,Local Rd Zone2-917,Local Rd Zone2-917,0,Local,Local,Peri-Urban,0.218,1,False,3.11,30,12.910361475520505,77.69892732920964,12.912318415104894,77.6987711534317,"LINESTRING(77.698927 12.910361, 77.698771 12.912318)",13.2
918,Local Rd Zone2-918,Local Rd Zone2-918,0,Local,Local,Peri-Urban,0.17,2,False,3.43,30,12.841205160767808,77.61167620627377,12.842718915739432,77.61146055726282,"LINESTRING(77.611676 12.841205, 77.611461 12.842719)",14.62
919,Local Rd Zone2-919,Local Rd Zone2-919,0,Local,Local,Peri-Urban,0.214,2,False,2.8,30,12.954121625610016,77.77457000518353,12.9521983944821,77.77451959992021,"LINESTRING(77.77457 12.954122, 77.77452 12.952198)",19.6
920,Local Rd Zone2-920,Local Rd Zone2-920,0,Local,Local,Peri-Urban,0.279,1,False,3.19,30,13.113551053855687,77.56788760846148,13.113411620624186,77.57046231942898,"LINESTRING(77.567888 13.113551, 77.570462 13.113412)",16.05
921,Local Rd Zone2-921,Local Rd Zone2-921,0,Local,Local,Peri-Urban,0.297,1,False,3.15,30,13.050508478523104,77.49084922163098,13.048451634013384,77.49259782054395,"LINESTRING(77.490849 13.050508, 77.492598 13.048452)",14.26
922,Local Rd Zone2-922,Local Rd Zone2-922,0,Local,Local,Peri-Urban,0.252,1,False,3.56,30,13.098964644411057,77.62044385644462,13.09719874188914,77.62190808144722,"LINESTRING(77.620444 13.098965, 77.621908 13.097199)",14.44
923,Local Rd Zone2-923,Local Rd Zone2-923,0,Local,Local,Peri-Urban,0.258,1,False,2.7,30,12.958344616280836,77.75487166952189,12.956920204251368,77.75675078199532,"LINESTRING(77.754872 12.958345, 77.756751 12.95692)",17.43
924,Local Rd Zone2-924,Local Rd Zone2-924,0,Local,Local,Peri-Urban,0.285,2,False,2.54,30,13.052227666124107,77.4845787212384,13.04991792334721,77.48342768681592,"LINESTRING(77.484579 13.052228, 77.483428 13.049918)",14.91
925,Local Rd Zone2-925,Local Rd Zone2-925,0,Local,Local,Peri-Urban,0.263,2,False,3.02,30,12.86074639952142,77.59846098865671,12.862426952801858,77.60016268852424,"LINESTRING(77.598461 12.860746, 77.600163 12.862427)",12.33
926,Local Rd Zone2-926,Local Rd Zone2-926,0,Local,Local,Peri-Urban,0.257,2,False,2.74,20,13.124971965279384,77.52871987595249,13.123155984087692,77.52724541929327,"LINESTRING(77.52872 13.124972, 77.527245 13.123156)",18.49
927,Local Rd Zone2-927,Local Rd Zone2-927,0,Local,Local,Peri-Urban,0.177,1,False,2.88,20,13.040694131302836,77.7108879426547,13.039113887024934,77.71069169849322,"LINESTRING(77.710888 13.040694, 77.710692 13.039114)",14.76
928,Local Rd Zone2-928,Local Rd Zone2-928,0,Local,Local,Peri-Urban,0.166,1,False,3.24,30,13.069648996725686,77.54544038815291,13.06951204561006,77.54697080157874,"LINESTRING(77.54544 13.069649, 77.546971 13.069512)",12.13
929,Local Rd Zone2-929,Local Rd Zone2-929,0,Local,Local,Peri-Urban,0.207,1,False,2.97,30,13.096742012370656,77.62145527881057,13.09640034212169,77.62333463988332,"LINESTRING(77.621455 13.096742, 77.623335 13.0964)",14.22
930,Local Rd Zone2-930,Local Rd Zone2-930,0,Local,Local,Peri-Urban,0.181,2,False,2.66,20,12.909268317868404,77.71463273365666,12.910641378391633,77.71552358918011,"LINESTRING(77.714633 12.909268, 77.715524 12.910641)",14.74
931,Local Rd Zone2-931,Local Rd Zone2-931,0,Local,Local,Peri-Urban,0.198,2,False,2.01,20,13.133317814454443,77.51462326059664,13.131541977115775,77.5145749372103,"LINESTRING(77.514623 13.133318, 77.514575 13.131542)",19.96
932,Local Rd Zone2-932,Local Rd Zone2-932,0,Local,Local,Peri-Urban,0.265,1,False,2.15,20,13.062728288318288,77.4556349571986,13.06461954755521,77.45413936077286,"LINESTRING(77.455635 13.062728, 77.454139 13.06462)",18.15
933,Local Rd Zone2-933,Local Rd Zone2-933,0,Local,Local,Peri-Urban,0.266,1,False,3.27,20,13.089269086232832,77.53707535311045,13.091253020860629,77.53844666150626,"LINESTRING(77.537075 13.089269, 77.538447 13.091253)",14.49
934,Local Rd Zone2-934,Local Rd Zone2-933,1,Local,Local,Peri-Urban,0.249,2,False,2.83,30,13.091253020860629,77.53844666150626,13.093356450924595,77.53923146916013,"LINESTRING(77.538447 13.091253, 77.539231 13.093356)",14.63
935,Local Rd Zone2-935,Local Rd Zone2-935,0,Local,Local,Peri-Urban,0.165,1,False,2.57,20,13.02140009225544,77.4346645849744,13.020213157131057,77.43375114539553,"LINESTRING(77.434665 13.0214, 77.433751 13.020213)",18.19
936,Local Rd Zone2-936,Local Rd Zone2-935,1,Local,Local,Peri-Urban,0.212,2,False,3.06,30,13.020213157131057,77.43375114539553,13.018544381768324,77.43279546649974,"LINESTRING(77.433751 13.020213, 77.432795 13.018544)",18.25
937,Local Rd Zone2-937,Local Rd Zone2-937,0,Local,Local,Peri-Urban,0.282,2,False,3.08,30,12.95819859568023,77.73803112361975,12.95621415834317,77.73965765918992,"LINESTRING(77.738031 12.958199, 77.739658 12.956214)",15.61
938,Local Rd Zone2-938,Local Rd Zone2-938,0,Local,Local,Peri-Urban,0.213,1,False,2.81,30,12.817406780310824,77.67401055516733,12.816507015914953,77.67574629159157,"LINESTRING(77.674011 12.817407, 77.675746 12.816507)",19.18
939,Local Rd Zone2-939,Local Rd Zone2-939,0,Local,Local,Peri-Urban,0.212,2,False,3.18,30,13.055111974346882,77.71540703869186,13.053970643196443,77.71697864830656,"LINESTRING(77.715407 13.055112, 77.716979 13.053971)",16.05
940,Local Rd Zone2-940,Local Rd Zone2-940,0,Local,Local,Peri-Urban,0.276,2,False,3.67,20,13.095933778280983,77.57007113241252,13.096471404356278,77.56758253805619,"LINESTRING(77.570071 13.095934, 77.567583 13.096471)",14.08
941,Local Rd Zone2-941,Local Rd Zone2-940,1,Local,Local,Peri-Urban,0.229,2,False,2.56,30,13.096471404356278,77.56758253805619,13.096478474011896,77.56546574886835,"LINESTRING(77.567583 13.096471, 77.565466 13.096478)",14.19
942,Local Rd Zone2-942,Local Rd Zone2-942,0,Local,Local,Peri-Urban,0.168,1,False,2.45,30,12.82734195465468,77.50810055670561,12.827214757142944,77.509641510205,"LINESTRING(77.508101 12.827342, 77.509642 12.827215)",18.58
943,Local Rd Zone2-943,Local Rd Zone2-942,1,Local,Local,Peri-Urban,0.259,2,False,3.04,20,12.827214757142944,77.509641510205,12.826929823972383,77.51201016527574,"LINESTRING(77.509642 12.827215, 77.51201 12.82693)",18.51
944,Local Rd Zone2-944,Local Rd Zone2-944,0,Local,Local,Peri-Urban,0.189,1,False,2.74,30,13.03243227374573,77.45255589068485,13.033982225413084,77.45327437565342,"LINESTRING(77.452556 13.032432, 77.453274 13.033982)",16.81
945,Local Rd Zone2-945,Local Rd Zone2-945,0,Local,Local,Peri-Urban,0.199,2,False,3.82,20,13.079254853467528,77.54847496127925,13.08066593526318,77.54734779086608,"LINESTRING(77.548475 13.079255, 77.547348 13.080666)",12.97
946,Local Rd Zone2-946,Local Rd Zone2-946,0,Local,Local,Peri-Urban,0.301,2,False,2.33,30,12.822004271148174,77.65243588232447,12.82350505270579,77.65474207423219,"LINESTRING(77.652436 12.822004, 77.654742 12.823505)",17.78
947,Local Rd Zone2-947,Local Rd Zone2-947,0,Local,Local,Peri-Urban,0.167,1,False,2.08,30,12.801654027026592,77.61399106996727,12.802983844864372,77.61326696589002,"LINESTRING(77.613991 12.801654, 77.613267 12.802984)",19.01
948,Local Rd Zone2-948,Local Rd Zone2-948,0,Local,Local,Peri-Urban,0.213,2,False,2.83,30,12.901832257454512,77.76085484781171,12.900657751636963,77.76240534314553,"LINESTRING(77.760855 12.901832, 77.762405 12.900658)",19.62
949,Local Rd Zone2-949,Local Rd Zone2-949,0,Local,Local,Peri-Urban,0.156,1,False,2.41,20,12.968007921260677,77.7719441217171,12.967618604195636,77.77056015501313,"LINESTRING(77.771944 12.968008, 77.77056 12.967619)",19.22
950,Local Rd Zone2-950,Local Rd Zone2-950,0,Local,Local,Peri-Urban,0.263,2,False,3.04,20,12.897417253039922,77.48188648045152,12.899379657389623,77.48323702345633,"LINESTRING(77.481886 12.897417, 77.483237 12.89938)",14.74
951,Local Rd Zone2-951,Local Rd Zone2-950,1,Local,Local,Peri-Urban,0.171,2,False,3.59,20,12.899379657389623,77.48323702345633,12.900431302054288,77.484385544324,"LINESTRING(77.483237 12.89938, 77.484386 12.900431)",14.5
952,Local Rd Zone2-952,Local Rd Zone2-952,0,Local,Local,Peri-Urban,0.206,2,False,2.67,20,12.84060072692349,77.56261856772106,12.840063820436097,77.56443512803673,"LINESTRING(77.562619 12.840601, 77.564435 12.840064)",14.97
953,Local Rd Zone2-953,Local Rd Zone2-953,0,Local,Local,Peri-Urban,0.209,2,False,3.55,40,13.01606401020966,77.72640733837001,13.015923923837,77.72832697019004,"LINESTRING(77.726407 13.016064, 77.728327 13.015924)",15.11
954,Local Rd Zone2-954,Local Rd Zone2-954,0,Local,Local,Peri-Urban,0.295,2,False,2.73,30,12.99167114490204,77.44559029004378,12.98974723913636,77.44747087306713,"LINESTRING(77.44559 12.991671, 77.447471 12.989747)",16.3
955,Local Rd Zone2-955,Local Rd Zone2-955,0,Local,Local,Peri-Urban,0.255,1,False,2.23,30,13.018662261984757,77.42304079383419,13.020802854648034,77.42389011591901,"LINESTRING(77.423041 13.018662, 77.42389 13.020803)",19.31
956,Local Rd Zone2-956,Local Rd Zone2-956,0,Local,Local,Peri-Urban,0.263,2,False,2.61,20,13.089430217217394,77.67433765701932,13.087240686847132,77.67341508191741,"LINESTRING(77.674338 13.08943, 77.673415 13.087241)",15.69
957,Local Rd Zone2-957,Local Rd Zone2-957,0,Local,Local,Peri-Urban,0.264,1,False,2.68,30,13.08082754768311,77.47427531184223,13.079193069529516,77.47251268364091,"LINESTRING(77.474275 13.080828, 77.472513 13.079193)",17.82
958,Local Rd Zone2-958,Local Rd Zone2-958,0,Local,Local,Peri-Urban,0.28,1,False,2.49,20,13.137889154340796,77.63435673090578,13.13553023296702,77.63346472126068,"LINESTRING(77.634357 13.137889, 77.633465 13.13553)",18.99
959,Local Rd Zone2-959,Local Rd Zone2-959,0,Local,Local,Peri-Urban,0.181,1,False,3.41,30,13.02407545175347,77.72601338924447,13.023211833170343,77.72742899196662,"LINESTRING(77.726013 13.024075, 77.727429 13.023212)",15.39
960,Local Rd Zone2-960,Local Rd Zone2-960,0,Local,Local,Peri-Urban,0.296,1,False,2.05,20,12.986946664621108,77.41868633578338,12.98777344748257,77.42128614319589,"LINESTRING(77.418686 12.986947, 77.421286 12.987773)",19.14
961,Local Rd Zone2-961,Local Rd Zone2-961,0,Local,Local,Peri-Urban,0.26,1,False,2.26,20,12.91771819673133,77.74057163790741,12.917008621038937,77.74285531282831,"LINESTRING(77.740572 12.917718, 77.742855 12.917009)",16.92
962,Local Rd Zone2-962,Local Rd Zone2-962,0,Local,Local,Peri-Urban,0.221,1,False,2.89,20,12.957665288038896,77.4842240706561,12.959552260881718,77.48357971607791,"LINESTRING(77.484224 12.957665, 77.48358 12.959552)",12.06
963,Local Rd Zone2-963,Local Rd Zone2-963,0,Local,Local,Peri-Urban,0.24,2,False,3.06,30,12.908528073264993,77.72233335994984,12.906388456363004,77.72203192548953,"LINESTRING(77.722333 12.908528, 77.722032 12.906388)",15.52
964,Local Rd Zone2-964,Local Rd Zone2-964,0,Local,Local,Peri-Urban,0.203,1,False,2.67,20,13.12985702098416,77.68221812840197,13.128488831526733,77.68346090810412,"LINESTRING(77.682218 13.129857, 77.683461 13.128489)",19.99
965,Local Rd Zone2-965,Local Rd Zone2-965,0,Local,Local,Peri-Urban,0.155,1,True,3.16,20,12.982259976254715,77.47123628032267,12.98086496041926,77.47126966792305,"LINESTRING(77.471236 12.98226, 77.47127 12.980865)",13.42
966,Local Rd Zone2-966,Local Rd Zone2-965,1,Local,Local,Peri-Urban,0.211,1,False,3.34,20,12.98086496041926,77.47126966792305,12.979044146078412,77.47181330309644,"LINESTRING(77.47127 12.980865, 77.471813 12.979044)",13.4
967,Local Rd Zone2-967,Local Rd Zone2-967,0,Local,Local,Peri-Urban,0.236,2,False,3.28,30,13.098154457960238,77.58317107069271,13.098696760343095,77.58528114798493,"LINESTRING(77.583171 13.098154, 77.585281 13.098697)",14.13
968,Local Rd Zone2-968,Local Rd Zone2-968,0,Local,Local,Peri-Urban,0.215,2,False,2.26,30,12.864425679467764,77.70220838729554,12.865320989779317,77.70045354053444,"LINESTRING(77.702208 12.864426, 77.700454 12.865321)",16.67
969,Local Rd Zone2-969,Local Rd Zone2-969,0,Local,Local,Peri-Urban,0.176,2,False,2.27,20,12.855094291590008,77.72260358122084,12.853653902132333,77.7219334417126,"LINESTRING(77.722604 12.855094, 77.721933 12.853654)",18.98
970,Local Rd Zone2-970,Local Rd Zone2-970,0,Local,Local,Peri-Urban,0.28,1,False,3.19,20,12.933567048745257,77.75468374239838,12.933153724124391,77.75213593885188,"LINESTRING(77.754684 12.933567, 77.752136 12.933154)",17.86
971,Local Rd Zone2-971,Local Rd Zone2-971,0,Local,Local,Peri-Urban,0.186,1,False,3.05,30,13.084844001641557,77.61207617489444,13.086409250105689,77.61266919218941,"LINESTRING(77.612076 13.084844, 77.612669 13.086409)",12.73
972,Local Rd Zone2-972,Local Rd Zone2-971,1,Local,Local,Peri-Urban,0.214,1,False,3.83,40,13.086409250105689,77.61266919218941,13.088197226994582,77.61340765019507,"LINESTRING(77.612669 13.086409, 77.613408 13.088197)",12.92
973,Local Rd Zone2-973,Local Rd Zone2-973,0,Local,Local,Peri-Urban,0.275,2,False,2.88,30,12.82825721394157,77.59398922481013,12.830725329987924,77.59381536461325,"LINESTRING(77.593989 12.828257, 77.593815 12.830725)",15.94
974,Local Rd Zone2-974,Local Rd Zone2-974,0,Local,Local,Peri-Urban,0.19,1,False,2.58,30,13.079302539618824,77.49879630379563,13.078435487773646,77.49728717983379,"LINESTRING(77.498796 13.079303, 77.497287 13.078435)",15.85
975,Local Rd Zone2-975,Local Rd Zone2-975,0,Local,Local,Peri-Urban,0.196,1,False,2.41,30,12.838290810331406,77.57605634954001,12.836576097830468,77.57648197849203,"LINESTRING(77.576056 12.838291, 77.576482 12.836576)",14.96
976,Local Rd Zone2-976,Local Rd Zone2-976,0,Local,Local,Peri-Urban,0.17,2,False,2.67,20,13.050648793217997,77.70616419797301,13.051712292868425,77.7050323957243,"LINESTRING(77.706164 13.050649, 77.705032 13.051712)",14.95
977,Local Rd Zone2-977,Local Rd Zone2-977,0,Local,Local,Peri-Urban,0.157,2,False,2.36,20,12.984837564933835,77.76769982429654,12.985665074032989,77.7688779424675,"LINESTRING(77.7677 12.984838, 77.768878 12.985665)",18.81
978,Local Rd Zone2-978,Local Rd Zone2-978,0,Local,Local,Peri-Urban,0.239,2,False,2.35,30,13.143776608210612,77.64578780080824,13.143750531173104,77.64358009042574,"LINESTRING(77.645788 13.143777, 77.64358 13.143751)",19.93
979,Local Rd Zone2-979,Local Rd Zone2-979,0,Local,Local,Peri-Urban,0.189,1,False,2.95,30,13.105280581310982,77.60403987894901,13.103876109421968,77.603057897429,"LINESTRING(77.60404 13.105281, 77.603058 13.103876)",14.9
980,Local Rd Zone2-980,Local Rd Zone2-979,1,Local,Local,Peri-Urban,0.169,2,False,3.09,30,13.103876109421968,77.603057897429,13.102484253262784,77.60243407468205,"LINESTRING(77.603058 13.103876, 77.602434 13.102484)",14.74
981,Local Rd Zone2-981,Local Rd Zone2-981,0,Local,Local,Peri-Urban,0.271,2,False,2.76,20,13.01126004783954,77.4449848407594,13.011307165690008,77.44248117232426,"LINESTRING(77.444985 13.01126, 77.442481 13.011307)",16.8
982,Local Rd Zone2-982,Local Rd Zone2-981,1,Local,Local,Peri-Urban,0.234,1,False,2.24,20,13.011307165690008,77.44248117232426,13.011029748686452,77.44034244003907,"LINESTRING(77.442481 13.011307, 77.440342 13.01103)",17.06
983,Local Rd Zone3-983,Local Rd Zone3-983,0,Local,Local,Rural,0.213,1,False,1.63,30,13.176109904278354,77.49895872343215,13.175315340425538,77.49717100025639,"LINESTRING(77.498959 13.17611, 77.497171 13.175315)",24.99
984,Local Rd Zone3-984,Local Rd Zone3-983,1,Local,Local,Rural,0.223,1,False,2.13,30,13.175315340425538,77.49717100025639,13.174522686655369,77.49527595406559,"LINESTRING(77.497171 13.175315, 77.495276 13.174523)",24.99
985,Local Rd Zone3-985,Local Rd Zone3-985,0,Local,Local,Rural,0.169,1,False,1.6,30,12.76262370245973,77.55698334708869,12.764008350761175,77.55762356108859,"LINESTRING(77.556983 12.762624, 77.557624 12.764008)",23.59
986,Local Rd Zone3-986,Local Rd Zone3-985,1,Local,Local,Rural,0.265,2,False,2.17,30,12.764008350761175,77.55762356108859,12.766324340980487,77.55821049133228,"LINESTRING(77.557624 12.764008, 77.55821 12.766324)",23.43
987,Local Rd Zone3-987,Local Rd Zone3-987,0,Local,Local,Rural,0.245,1,False,0.89,30,12.925695404155103,77.2884594246741,12.927698520532928,77.2894050344786,"LINESTRING(77.288459 12.925695, 77.289405 12.927699)",33.57
988,Local Rd Zone3-988,Local Rd Zone3-988,0,Local,Local,Rural,0.255,1,False,0.98,20,12.913895524890616,77.30075931997331,12.911929998760314,77.29954626131058,"LINESTRING(77.300759 12.913896, 77.299546 12.91193)",32.48
989,Local Rd Zone3-989,Local Rd Zone3-989,0,Local,Local,Rural,0.3,2,False,1.25,30,12.83854699272974,77.36588212396639,12.836055354431563,77.36694822866745,"LINESTRING(77.365882 12.838547, 77.366948 12.836055)",28.87
990,Local Rd Zone3-990,Local Rd Zone3-990,0,Local,Local,Rural,0.158,2,False,1.92,30,12.770406691737207,77.54236633156397,12.768998719880354,77.54253618567763,"LINESTRING(77.542366 12.770407, 77.542536 12.768999)",23.08
991,Local Rd Zone3-991,Local Rd Zone3-991,0,Local,Local,Rural,0.247,1,False,1.35,30,12.748860011169924,77.45905120879411,12.7476401763911,77.45714988397272,"LINESTRING(77.459051 12.74886, 77.45715 12.74764)",28.8
992,Local Rd Zone3-992,Local Rd Zone3-992,0,Local,Local,Rural,0.191,1,False,1.48,20,12.714306801881234,77.53119834833817,12.71295531993858,77.53010578260722,"LINESTRING(77.531198 12.714307, 77.530106 12.712955)",29.42
993,Local Rd Zone3-993,Local Rd Zone3-993,0,Local,Local,Rural,0.184,1,False,0.84,40,12.843047902029928,77.31854119590828,12.844439612291287,77.31945267543426,"LINESTRING(77.318541 12.843048, 77.319453 12.84444)",33.16
994,Local Rd Zone3-994,Local Rd Zone3-994,0,Local,Local,Rural,0.217,2,False,0.75,20,12.728514794803898,77.42858737676292,12.726873673262867,77.42749827979019,"LINESTRING(77.428587 12.728515, 77.427498 12.726874)",32.47
995,Local Rd Zone3-995,Local Rd Zone3-995,0,Local,Local,Rural,0.172,1,False,0.89,20,12.695811775150784,77.55929244062362,12.694766990777856,77.56045987367287,"LINESTRING(77.559292 12.695812, 77.56046 12.694767)",30.9
996,Local Rd Zone3-996,Local Rd Zone3-996,0,Local,Local,Rural,0.166,1,False,1.99,30,13.188178805198032,77.513231483369,13.186685331511857,77.51318184138806,"LINESTRING(77.513231 13.188179, 77.513182 13.186685)",25.64
997,Local Rd Zone3-997,Local Rd Zone3-997,0,Local,Local,Rural,0.167,2,False,0.86,20,12.755768751429178,77.79400051322312,12.755980313771918,77.79247547048709,"LINESTRING(77.794001 12.755769, 77.792475 12.75598)",32.3
998,Local Rd Zone3-998,Local Rd Zone3-997,1,Local,Local,Rural,0.295,1,False,0.8,20,12.755980313771918,77.79247547048709,12.75652339985473,77.78981649239651,"LINESTRING(77.792475 12.75598, 77.789816 12.756523)",32.17
999,Local Rd Zone3-999,Local Rd Zone3-999,0,Local,Local,Rural,0.233,1,False,2.39,30,13.13736055464176,77.50563148699581,13.13892233734428,77.50419448627032,"LINESTRING(77.505631 13.137361, 77.504194 13.138922)",20.8
1000,Local Rd Zone3-1000,Local Rd Zone3-1000,0,Local,Local,Rural,0.293,1,False,1.04,20,12.680694485777856,77.5972259446861,12.68327080305139,77.59779735786275,"LINESTRING(77.597226 12.680694, 77.597797 12.683271)",32.35
1001,Local Rd Zone3-1001,Local Rd Zone3-1001,0,Local,Local,Rural,0.23,2,False,1.97,20,13.17713720471092,77.66803770772272,13.179064293666968,77.66725978549083,"LINESTRING(77.668038 13.177137, 77.66726 13.179064)",24.2
1002,Local Rd Zone3-1002,Local Rd Zone3-1001,1,Local,Local,Rural,0.22,1,False,1.61,30,13.179064293666968,77.66725978549083,13.180958592711804,77.66668098494557,"LINESTRING(77.66726 13.179064, 77.666681 13.180959)",24.37
1003,Local Rd Zone3-1003,Local Rd Zone3-1003,0,Local,Local,Rural,0.172,1,False,2.1,20,13.132748810715684,77.70966722707749,13.132916480639553,77.71124685411586,"LINESTRING(77.709667 13.132749, 77.711247 13.132916)",21.83
1004,Local Rd Zone3-1004,Local Rd Zone3-1003,1,Local,Local,Rural,0.233,2,False,1.96,20,13.132916480639553,77.71124685411586,13.13347967133675,77.71331514891743,"LINESTRING(77.711247 13.132916, 77.713315 13.13348)",21.94
1005,Local Rd Zone3-1005,Local Rd Zone3-1005,0,Local,Local,Rural,0.287,1,False,1.69,30,12.7851584637199,77.51419903735247,12.783412245804469,77.5161536728808,"LINESTRING(77.514199 12.785158, 77.516154 12.783412)",22.49
1006,Local Rd Zone3-1006,Local Rd Zone3-1006,0,Local,Local,Rural,0.243,2,False,1.07,30,13.219993289165606,77.41543073926695,13.221037018340503,77.4134557504581,"LINESTRING(77.415431 13.219993, 77.413456 13.221037)",33.76
